Latitude,Longitude,Sport,LGA Name,Facility Name
-38.186016,145.710863,Tennis,Baw Baw Shire Council,Modella tennis Club
-38.089431,146.308549,Tennis,Baw Baw Shire Council,Moondara Tennis Courts
-37.929143,145.96341,Tennis,Baw Baw Shire Council,Neerim Junction Tennis Club
-38.015807,145.957674,Tennis,Baw Baw Shire Council,Neerim South Recreation Reserve
-37.894071,146.000051,Tennis,Baw Baw Shire Council,Noojee Tennis Court
-37.956002,146.400618,Tennis,Baw Baw Shire Council,Rawson Recreation Reserve (Dunstan Oval)
-38.070607,145.926424,Tennis,Baw Baw Shire Council,Rokeby tennis club
-38.290569,146.187541,Tennis,Baw Baw Shire Council,Thorpdale Recreation Reserve
-38.146532,145.933985,Tennis,Baw Baw Shire Council,Warragul North Tennis Club
-38.165089,145.927998,Tennis,Baw Baw Shire Council,Warragul Tennis & Skate park
-38.071118,146.178569,Tennis,Baw Baw Shire Council,Willow Grove Recreation Reserve
-38.207184,146.065237,Tennis,Baw Baw Shire Council,Yarragon tennis Club
-37.986546,145.042191,AFL,Bayside City Council,Banksia Reserve
-37.928371,144.990557,AFL,Bayside City Council,Brighton Beach Oval
-37.9285,144.9911,AFL,Bayside City Council,Brighton Beach Oval
-37.9335,145.0119,AFL,Bayside City Council,Castlefield Reserve
-37.970663,145.050831,AFL,Bayside City Council,Cheltenham Recreation Reserve
-37.9256,145.0227,AFL,Bayside City Council,Dendy Park
-37.981983,145.026046,AFL,Bayside City Council,Donald McDonald Reserve
-37.884783,144.99379,AFL,Bayside City Council,Easternwick Park Recreation Oval
-37.95102,145.055081,AFL,Bayside City Council,Highett Recreation Centre
-37.9103,145.0144,AFL,Bayside City Council,Hurlingham Park
-37.9459,145.0261,AFL,Bayside City Council,Peterson Street Reserve
-37.945954,145.026022,AFL,Bayside City Council,Peterson Street Reserve
-37.961185,145.023195,AFL,Bayside City Council,Tjilatjirrin Reserve
-37.9449,145.0002,AFL,Bayside City Council,Trevor Barker Beach Oval
-37.944789,145.000241,AFL,Bayside City Council,Trevor Barker Oval
-37.9131,145.0042,AFL,Bayside City Council,William Street Reserve
-37.913196,145.004682,AFL,Bayside City Council,William Street Reserve
-37.9091,144.993,AFL,Bayside City Council,Wilson Reserve
-37.976708,145.032051,Cricket,Bayside City Council,Balcombe Park Reserve
-37.986546,145.042191,Cricket,Bayside City Council,Banksia Reserve
-37.956597,145.026686,Cricket,Bayside City Council,Bay Road Reserve
-37.983088,145.035302,Cricket,Bayside City Council,Beaumaris Reserve
-37.968214,145.021871,Cricket,Bayside City Council,Black Rock Primary School
-37.942545,145.021452,Cricket,Bayside City Council,Boss James Reserve
-37.9285,144.9911,Cricket,Bayside City Council,Brighton Beach Oval
-37.928371,144.990557,Cricket,Bayside City Council,Brighton Beach Oval
-37.926673,144.992759,Cricket,Bayside City Council,Brighton Cricket Oval
-37.926673,144.992759,Cricket,Bayside City Council,Brighton Cricket Oval
-37.9335,145.0119,Cricket,Bayside City Council,Castlefield Reserve
-37.933475,145.012073,Cricket,Bayside City Council,Castlefield Reserve
-37.965588,145.048751,Cricket,Bayside City Council,Cheltenham Park
-37.965588,145.048751,Cricket,Bayside City Council,Cheltenham Park
-37.970663,145.050831,Cricket,Bayside City Council,Cheltenham Recreation Reserve
-37.9256,145.0227,Cricket,Bayside City Council,Dendy Park
-37.925092,145.02322,Cricket,Bayside City Council,Dendy Park
-37.925092,145.02322,Cricket,Bayside City Council,Dendy Park
-37.981983,145.026046,Cricket,Bayside City Council,Donald McDonald Reserve
-37.884783,144.99379,Cricket,Bayside City Council,Easternwick Park Recreation Oval
-37.890266,144.99364,Cricket,Bayside City Council,Elsternwick Park
-37.95102,145.055081,Cricket,Bayside City Council,Highett Recreation Centre
-37.910418,145.013991,Cricket,Bayside City Council,Hurlingham Park
-37.910418,145.013991,Cricket,Bayside City Council,Hurlingham Park
-37.9103,145.0144,Cricket,Bayside City Council,Hurlingham Park
-37.940487,145.026844,Cricket,Bayside City Council,Moorabbin West Reserve
-37.9459,145.0261,Cricket,Bayside City Council,Peterson Street Reserve
-37.945954,145.026022,Cricket,Bayside City Council,Peterson Street Reserve
-37.93424,145.02106,Cricket,Bayside City Council,R J Sillitoe Reserve
-37.946924,145.018094,Cricket,Bayside City Council,R.G. Chisholm Reserve
-37.968929,145.048731,Cricket,Bayside City Council,Shipston Reserve
-37.961185,145.023195,Cricket,Bayside City Council,Tjilatjirrin Reserve
-37.944789,145.000241,Cricket,Bayside City Council,Trevor Barker Oval
-37.922026,145.00018,Cricket,Bayside City Council,Whyte Street Reserve
-37.9131,145.0042,Cricket,Bayside City Council,William Street Reserve
-37.913196,145.004682,Cricket,Bayside City Council,William Street Reserve
-37.909522,144.993288,Cricket,Bayside City Council,Wilson Reserve
-37.9091,144.993,Cricket,Bayside City Council,Wilson Reserve
-37.909522,144.993288,Cricket,Bayside City Council,Wilson Reserve
-37.938019,145.020934,Cricket,Bayside City Council,WL Simpson Reserve
-37.9426,145.0218,Netball,Bayside City Council,Boss James Reserve
-37.939513,145.017855,Netball,Bayside City Council,Glamis Avenue Reserve
-37.976708,145.032051,Soccer,Bayside City Council,Balcombe Park Reserve
-37.956597,145.026686,Soccer,Bayside City Council,Bay Road Reserve
-37.983088,145.035302,Soccer,Bayside City Council,Beaumaris Reserve
-37.925092,145.02322,Soccer,Bayside City Council,Dendy Park
-37.9393,145.018,Soccer,Bayside City Council,Glamis Avenue Reserve
-37.939513,145.017855,Soccer,Bayside City Council,Glamis Avenue Reserve
-37.93424,145.02106,Soccer,Bayside City Council,R J Sillitoe Reserve
-37.968929,145.048731,Soccer,Bayside City Council,Shipston Reserve
-37.961185,145.023195,Soccer,Bayside City Council,Tjilatjirrin Reserve
-37.909522,144.993288,Soccer,Bayside City Council,Wilson Reserve
-37.986546,145.042191,Tennis,Bayside City Council,Banksia Reserve
-37.986546,145.042191,Tennis,Bayside City Council,Banksia Reserve
-37.983088,145.035302,Tennis,Bayside City Council,Beaumaris Reserve
-37.98199,145.038944,Tennis,Bayside City Council,Beaumoris Tennis Club
-37.925092,145.02322,Tennis,Bayside City Council,Dendy Park
-37.884783,144.99379,Tennis,Bayside City Council,Easternwick Park Recreation Oval
-37.884783,144.99379,Tennis,Bayside City Council,Easternwick Park Recreation Oval
-37.991231,145.038711,Tennis,Bayside City Council,F L Yott Reserve
-37.965208,145.019608,Tennis,Bayside City Council,F.G. Tricks Reserve
-37.959158,145.014708,Tennis,Bayside City Council,Royal Avenue Reserve
-37.947532,145.000587,Tennis,Bayside City Council,Sandringham Tennis/Croquet Club
-37.953063,145.033477,Tennis,Bayside City Council,St Stevens Tennis Club
-37.938019,145.020934,Tennis,Bayside City Council,WL Simpson Reserve
-36.555166,145.981145,AFL,Benalla Rural City Council,Benalla Showgrounds
-36.407432,145.917106,AFL,Benalla Rural City Council,Goorambat Recreation Reserve
-36.749003,145.999866,AFL,Benalla Rural City Council,Heaney Oval
-36.729541,146.114049,AFL,Benalla Rural City Council,Tatong Recreation Reserve
-36.544552,145.979059,AFL,Benalla Rural City Council,United Friendlies Society Reserve 
-36.544552,145.979059,Basketball,Benalla Rural City Council,United Friendlies Society Reserve 
-36.552487,145.978318,Cricket,Benalla Rural City Council,Benalla Gardens Oval
-36.555166,145.981145,Cricket,Benalla Rural City Council,Benalla Showgrounds
-36.526523,145.977978,Cricket,Benalla Rural City Council,Benalla Sports and Equestrian Reserve
-36.331158,145.897647,Cricket,Benalla Rural City Council,Devenish Recreation Reserve
-36.407432,145.917106,Cricket,Benalla Rural City Council,Goorambat Recreation Reserve
-36.749003,145.999866,Cricket,Benalla Rural City Council,Heaney Oval
-36.729541,146.114049,Cricket,Benalla Rural City Council,Tatong Recreation Reserve
-36.544552,145.979059,Cricket,Benalla Rural City Council,United Friendlies Society Reserve 
-36.555166,145.981145,Netball,Benalla Rural City Council,Benalla Showgrounds
-36.559341,145.968719,Netball,Benalla Rural City Council,Churchill Reserve
-36.407432,145.917106,Netball,Benalla Rural City Council,Goorambat Recreation Reserve
-36.749003,145.999866,Netball,Benalla Rural City Council,Heaney Oval
-36.729541,146.114049,Netball,Benalla Rural City Council,Tatong Recreation Reserve
-36.544552,145.979059,Netball,Benalla Rural City Council,United Friendlies Society Reserve 
-36.559341,145.968719,Soccer,Benalla Rural City Council,Churchill Reserve
-36.552487,145.978318,Tennis,Benalla Rural City Council,Benalla Gardens Oval
-36.54547,145.978434,Tennis,Benalla Rural City Council,Benalla Lawn Tennis Club
-36.54547,145.978434,Tennis,Benalla Rural City Council,Benalla Lawn Tennis Club
-36.407432,145.917106,Tennis,Benalla Rural City Council,Goorambat Recreation Reserve
-36.745719,146.00028,Tennis,Benalla Rural City Council,Swanpool Tennis Club
-36.693677,145.885412,Tennis,Benalla Rural City Council,Warrenbayne Tennis Courts
-36.77515,144.261171,AFL,Bendigo City Council,Allingham Street Reserve
-36.746149,144.273453,AFL,Bendigo City Council,Atkins Street Oval
-36.773383,144.254206,AFL,Bendigo City Council,Backhaus Oval
-36.92269,144.710771,AFL,Bendigo City Council,Barrack Reserve
-36.738,144.138,AFL,Bendigo City Council,Bendigo and District Family Equestrian Malone Park
-36.726845,144.263037,AFL,Bendigo City Council,California Gully Recreation Reserve
-36.715097,144.252873,AFL,Bendigo City Council,Canterbury Park
-36.792618,144.239125,AFL,Bendigo City Council,Dower Park
-36.49148,144.608149,AFL,Bendigo City Council,Elmore Recreation Reserve
-36.764208,144.288814,AFL,Bendigo City Council,Ewing Park
-36.769506,144.258894,AFL,Bendigo City Council,Golden Square Oval
-36.775154,144.276934,AFL,Bendigo City Council,Ken Wust Oval
-36.763663,144.295055,AFL,Bendigo City Council,Kennington Recreation Reserve (Harry Trott)
-36.744558,144.256985,AFL,Bendigo City Council,Long Gully Reserve
-36.745103,144.205138,AFL,Bendigo City Council,Maiden Gully Recreation Reserve
-36.738247,144.134348,AFL,Bendigo City Council,Malone Park
-36.755693,144.275622,AFL,Bendigo City Council,Queen Elizabeth Oval
-36.532832,144.204117,AFL,Bendigo City Council,Raywood Oval
-36.591343,144.187729,AFL,Bendigo City Council,Sebastian Recreation Reserve
-36.661659,144.33041,AFL,Bendigo City Council,Strauch Reserve
-36.804639,144.348018,AFL,Bendigo City Council,Tannery Lane Complex
-36.752811,144.280294,AFL,Bendigo City Council,Tom Flood Sports Centre
-36.74304,144.294025,AFL,Bendigo City Council,Weeroona Oval
-36.72251,144.305071,AFL,Bendigo City Council,White Hills Reserve
-36.684377,144.227332,AFL,Bendigo City Council,Woodvale Recreation Reserve
-36.758416,144.248777,Basketball,Bendigo City Council,Bendigo Stadium
-36.777569,144.301115,Basketball,Bendigo City Council,Evolution Sports & Fitness Centre
-36.758768,144.284753,Basketball,Bendigo City Council,Mundy Street Stadium
-36.715511,144.254708,Basketball,Bendigo City Council,Peter Krenz Leisure Centre YMCA
-36.724322,144.248286,Cricket,Bendigo City Council,Albert Roy Reserve
-36.77515,144.261171,Cricket,Bendigo City Council,Allingham Street Reserve
-36.631698,144.100692,Cricket,Bendigo City Council,Bagshot Recreation Reserve
-36.92269,144.710771,Cricket,Bendigo City Council,Barrack Reserve
-36.738,144.138,Cricket,Bendigo City Council,Bendigo and District Family Equestrian Malone Park
-36.726845,144.263037,Cricket,Bendigo City Council,California Gully Recreation Reserve
-36.715097,144.252873,Cricket,Bendigo City Council,Canterbury Park
-36.792618,144.239125,Cricket,Bendigo City Council,Dower Park
-36.49148,144.608149,Cricket,Bendigo City Council,Elmore Recreation Reserve
-36.764208,144.288814,Cricket,Bendigo City Council,Ewing Park
-36.732253,144.29343,Cricket,Bendigo City Council,Finn Street Recreation Reserve
-36.754,144.265,Cricket,Bendigo City Council,Garden Gully Recreation Reserve
-36.769506,144.258894,Cricket,Bendigo City Council,Golden Square Oval
-36.618562,144.504395,Cricket,Bendigo City Council,Goornong Recreation Reserve
-36.8426,144.1548,Cricket,Bendigo City Council,Happy Jack Reserve
-36.916941,144.710023,Cricket,Bendigo City Council,Heathcote Showgrounds
-36.79,144.2425,Cricket,Bendigo City Council,Kangaroo Flat Leisure Centre
-36.775154,144.276934,Cricket,Bendigo City Council,Ken Wust Oval
-36.763663,144.295055,Cricket,Bendigo City Council,Kennington Recreation Reserve (Harry Trott)
-36.744558,144.256985,Cricket,Bendigo City Council,Long Gully Reserve
-36.775439,144.426157,Cricket,Bendigo City Council,Longlea Recreation Reserve
-36.745103,144.205138,Cricket,Bendigo City Council,Maiden Gully Recreation Reserve
-36.738247,144.134348,Cricket,Bendigo City Council,Malone Park
-36.845662,144.276874,Cricket,Bendigo City Council,Mandurang South Recreation Reserve
-36.99745,144.572435,Cricket,Bendigo City Council,Mia Mia Recreation Reserve
-36.755693,144.275622,Cricket,Bendigo City Council,Queen Elizabeth Oval
-36.532832,144.204117,Cricket,Bendigo City Council,Raywood Oval
-37.022538,144.530067,Cricket,Bendigo City Council,Redesdale Recreation Reserve
-36.591343,144.187729,Cricket,Bendigo City Council,Sebastian Recreation Reserve
-36.796524,144.286654,Cricket,Bendigo City Council,Spring Gully Cricket Ground
-36.762038,144.315494,Cricket,Bendigo City Council,Strathdale Park
-36.80118,144.352461,Cricket,Bendigo City Council,Strathfieldsaye Sporting Complex (Club Court)
-36.661659,144.33041,Cricket,Bendigo City Council,Strauch Reserve
-36.804639,144.348018,Cricket,Bendigo City Council,Tannery Lane Complex
-36.804639,144.348018,Cricket,Bendigo City Council,Tannery Lane Complex
-36.74304,144.294025,Cricket,Bendigo City Council,Weeroona Oval
-36.72251,144.305071,Cricket,Bendigo City Council,White Hills Reserve
-36.684377,144.227332,Cricket,Bendigo City Council,Woodvale Recreation Reserve
-36.746149,144.273453,Netball,Bendigo City Council,Atkins Street Oval
-36.773383,144.254206,Netball,Bendigo City Council,Backhaus Oval
-36.738,144.138,Netball,Bendigo City Council,Bendigo and District Family Equestrian Malone Park
-36.758416,144.248777,Netball,Bendigo City Council,Bendigo Stadium Outdoor Netball Courts
-36.715097,144.252873,Netball,Bendigo City Council,Canterbury Park
-36.792618,144.239125,Netball,Bendigo City Council,Dower Park
-36.49148,144.608149,Netball,Bendigo City Council,Elmore Recreation Reserve
-36.769506,144.258894,Netball,Bendigo City Council,Golden Square Oval
-36.738247,144.134348,Netball,Bendigo City Council,Malone Park
-36.755693,144.275622,Netball,Bendigo City Council,Queen Elizabeth Oval
-36.532832,144.204117,Netball,Bendigo City Council,Raywood Oval
-36.661659,144.33041,Netball,Bendigo City Council,Strauch Reserve
-36.804639,144.348018,Netball,Bendigo City Council,Tannery Lane Complex
-36.72251,144.305071,Netball,Bendigo City Council,White Hills Reserve
-36.746149,144.273453,Soccer,Bendigo City Council,Atkins Street Oval
-36.788653,144.285349,Soccer,Bendigo City Council,Stanley Avenue Soccer Fields
-36.762038,144.315494,Soccer,Bendigo City Council,Strathdale Park
-36.80118,144.352461,Soccer,Bendigo City Council,Strathfieldsaye Sporting Complex (Club Court)
-36.730694,144.255786,Soccer,Bendigo City Council,Truscott Reserve
-36.724322,144.248286,Tennis,Bendigo City Council,Albert Roy Reserve
-36.724322,144.248286,Tennis,Bendigo City Council,Albert Roy Reserve
-36.77515,144.261171,Tennis,Bendigo City Council,Allingham Street Reserve
-36.791519,144.499651,Tennis,Bendigo City Council,Axedale Golf Club
-36.631698,144.100692,Tennis,Bendigo City Council,Bagshot Recreation Reserve
-36.749517,144.288912,Tennis,Bendigo City Council,Bendigo Bank Tennis Complex
-36.753391,144.279623,Tennis,Bendigo City Council,Bendigo Lawn Tennis Complex (Kel Pell)
-36.820553,144.231516,Tennis,Bendigo City Council,Big Hill Recreation Reserve
-36.757206,144.268141,Tennis,Bendigo City Council,Don Street Club
-36.757206,144.268141,Tennis,Bendigo City Council,Don Street Club
-36.492404,144.605485,Tennis,Bendigo City Council,Elmore Lawn Tennis Club
-36.49148,144.608149,Tennis,Bendigo City Council,Elmore Recreation Reserve
-36.732253,144.29343,Tennis,Bendigo City Council,Finn Street Recreation Reserve
-36.618562,144.504395,Tennis,Bendigo City Council,Goornong Recreation Reserve
-36.92086,144.710473,Tennis,Bendigo City Council,Heathcote Tennis Club
-36.794767,144.246776,Tennis,Bendigo City Council,Kangaroo Flat Tennis Courts
-36.763663,144.295055,Tennis,Bendigo City Council,Kennington Recreation Reserve (Harry Trott)
-36.826251,144.586422,Tennis,Bendigo City Council,Knowsley Tennis Courts
-36.695615,144.069104,Tennis,Bendigo City Council,Leichardt Tennis Club
-36.824561,144.191569,Tennis,Bendigo City Council,Lockwood Recreation Reserve
-36.844175,144.158386,Tennis,Bendigo City Council,Lockwood South Tennis Club
-36.775439,144.426157,Tennis,Bendigo City Council,Longlea Recreation Reserve
-36.745103,144.205138,Tennis,Bendigo City Council,Maiden Gully Recreation Reserve
-36.845662,144.276874,Tennis,Bendigo City Council,Mandurang South Recreation Reserve
-36.733763,144.132559,Tennis,Bendigo City Council,Marong Tennis Courts
-36.99745,144.572435,Tennis,Bendigo City Council,Mia Mia Recreation Reserve
-36.774096,144.276,Tennis,Bendigo City Council,Quarry Hill Reserve
-36.532832,144.204117,Tennis,Bendigo City Council,Raywood Oval
-37.022538,144.530067,Tennis,Bendigo City Council,Redesdale Recreation Reserve
-36.774937,144.262552,Tennis,Bendigo City Council,South Bendigo Progress Hall
